names	delta	sd_delta	Pval	Padj
ENSG00000237683	-0.25489286832578417	-3.800760038549484	0.9999278735268531	1.0
ENSG00000187634	-0.5569553398223749	-12.364285274870193	1.0	1.0
ENSG00000187961	0.02322393218886676	0.3816929960552924	0.35134454790361547	1.0
ENSG00000187583	-1.6196014146897753	-27.586381350242345	1.0	1.0
ENSG00000187608	-0.6881090049359927	-10.57803593456654	1.0	1.0
ENSG00000188157	-3.1622623287278526	-28.294721811409975	1.0	1.0
ENSG00000237330	-1.1041905826059442	-17.344546284368757	1.0	1.0
ENSG00000131591	0.0003812740672658034	0.0072391887099240914	0.49711200677245343	1.0
ENSG00000162571	-0.3398474237303413	-5.733356354456002	0.9999999950768771	1.0
ENSG00000186891	-4.391135272088526	-34.66826134037361	1.0	1.0
ENSG00000184163	-0.6411049387611392	-12.963288483221158	1.0	1.0
ENSG00000162572	1.4183715072589014	24.913724685890205	2.6415261531418577e-137	3.9275323066451305e-136
ENSG00000169962	-0.37906837049461595	-7.1033559437383955	0.9999999999993912	1.0
ENSG00000107404	0.3271462289216908	5.526891710001391	1.6297700549736726e-8	6.818083693575586e-8
ENSG00000162576	-0.3607990768419078	-5.581049680750154	0.9999999880464331	1.0
ENSG00000224870	-0.07332182173351394	-1.5416533727323976	0.9384210758700714	1.0
ENSG00000235098	-0.25922358728624356	-6.011756993663235	0.9999999990823836	1.0
ENSG00000179403	-0.5154316197745615	-10.164833697424234	1.0	1.0
ENSG00000215915	3.4187322124670003	37.429512167424825	6.470946956508575e-307	3.148781365918287e-305
ENSG00000160072	-0.32978524134750004	-6.5133643808791355	0.9999999999632571	1.0
ENSG00000205090	0.2665857691493237	5.661593293362679	7.498696693706503e-9	3.157836247411807e-8
ENSG00000215014	1.303812383349369	25.170729970288328	4.1908218857062815e-140	6.3235398483134834e-139
ENSG00000228594	-0.018053535283774836	-0.2980567024226453	0.6171700565545754	1.0
ENSG00000197530	-1.4589706747044646	-19.42912787186375	1.0	1.0
ENSG00000248333	0.18862050683082132	2.714336925502873	0.0033204293499697526	0.011987492541424347
ENSG00000189339	0.19126720126006186	3.2211658081205563	0.0006383513107428445	0.0023684906348977485
ENSG00000008128	2.455659226282476	35.32805630148168	1.0892983267653356e-273	4.1182765736815845e-272
ENSG00000215790	0.1251352834793755	2.3394570076444334	0.009655897057349146	0.03419236527619806
ENSG00000008130	-1.6790627290552587	-21.694460448528837	1.0	1.0
ENSG00000178821	-0.3615301709893116	-5.760451704816391	0.9999999958055434	1.0
ENSG00000142609	-0.3809323286702677	-8.021018332200295	0.9999999999999994	1.0
ENSG00000187730	-1.2215232318120266	-17.338767251408846	1.0	1.0
ENSG00000067606	-1.215266815916352	-15.26505563972831	1.0	1.0
ENSG00000162585	-1.382518882331984	-24.87384656626676	1.0	1.0
ENSG00000269554	-0.7736954201182279	-16.977758970819632	1.0	1.0
ENSG00000203301	-1.4554663941552708	-27.021730966000046	1.0	1.0
ENSG00000157933	-0.7383489975659815	-10.00472071345246	1.0	1.0
ENSG00000116151	-0.44499869366648537	-7.074308191665648	0.999999999999249	1.0
ENSG00000157911	0.6436715298005322	15.09303963529602	8.997864269365324e-52	6.569151444324862e-51
ENSG00000157873	-0.6502540789458783	-12.579072562073542	1.0	1.0
ENSG00000157870	1.008569043329769	17.538836223941725	3.619740535692875e-69	3.1844949176467594e-68
ENSG00000142606	0.23737338266394828	5.308593016428017	5.523735141801336e-8	2.2854510330398532e-7
ENSG00000215912	0.9547753675547787	19.812715435699463	1.156343302697661e-87	1.1632058742270242e-86
