names	delta	sd_delta	Pval	Padj
ENSG00000237683	-0.28004404549666484	-4.185346568403701	0.9999857634328824	1.0
ENSG00000187634	-0.5487505194129583	-12.214053702595471	1.0	1.0
ENSG00000187961	0.0008549453002551272	0.014127944300434132	0.49436395317539744	1.0
ENSG00000187583	-1.578392303485754	-27.193608148665273	1.0	1.0
ENSG00000187608	-0.6906544053517747	-10.607810706552765	1.0	1.0
ENSG00000188157	-3.1601068426306615	-28.295085988027033	1.0	1.0
ENSG00000237330	-1.197967990512447	-18.290022174746113	1.0	1.0
ENSG00000131591	0.008607406028426379	0.1639916517397607	0.43486885789332014	1.0
ENSG00000162571	-0.32754801108623577	-5.521126820514756	0.9999999831583725	1.0
ENSG00000186891	-4.169683842360802	-34.05416134171138	1.0	1.0
ENSG00000184163	-0.6137031980560012	-12.43510807185842	1.0	1.0
ENSG00000162572	1.4580812579524276	25.509022369545306	7.827479870341301e-144	1.2006858262650232e-142
ENSG00000169962	-0.36673665401549643	-6.9252615697719815	0.9999999999978242	1.0
ENSG00000107404	0.3187542047762414	5.376653657232735	3.79414706694378e-8	1.5794709648308736e-7
ENSG00000162576	-0.38444142250595675	-5.947664608444064	0.9999999986400241	1.0
ENSG00000224870	-0.08277956253994623	-1.7381533153129394	0.9589080986918976	1.0
ENSG00000235098	-0.2575487482388453	-5.985873303398089	0.9999999989238407	1.0
ENSG00000179403	-0.5204269637574177	-10.248049620924109	1.0	1.0
ENSG00000215915	3.4123225383577562	37.465872693388405	1.6565466057698688e-307	7.872466813401666e-306
ENSG00000160072	-0.33344804521604937	-6.575623738896732	0.9999999999757752	1.0
ENSG00000205090	0.20950232554829537	4.4460795947234475	4.372577870626161e-6	1.7336887697570393e-5
ENSG00000215014	1.3191281615022166	25.483100283119533	1.5173724990164187e-143	2.3170688160656123e-142
ENSG00000228594	-0.021880637300289277	-0.36056792309260444	0.6407887639674417	1.0
ENSG00000197530	-1.4663892197747952	-19.600523711130176	1.0	1.0
ENSG00000248333	0.1890341323469361	2.723530118566548	0.0032294163062346845	0.011650643431857658
ENSG00000189339	0.20826521716143864	3.5041238186204584	0.00022905615076685543	0.0008663075690959166
ENSG00000008128	2.449356954290079	35.2846497900684	5.0494878833772206e-273	1.8810729587526132e-271
ENSG00000215790	0.11926468374501736	2.238678619819773	0.012588417316135149	0.044391194211197804
ENSG00000008130	-1.6533194547106576	-21.473382689277926	1.0	1.0
ENSG00000178821	-0.3722464230959022	-5.9370053013085595	0.9999999985486235	1.0
ENSG00000142609	-0.3552532678045715	-7.4852060569525065	0.9999999999999643	1.0
ENSG00000187730	-1.2277261556922006	-17.23185966547337	1.0	1.0
ENSG00000067606	-1.2016503793158908	-15.13214644302202	1.0	1.0
