delta	nz_d
-1.296465508572536	-6.960591120366658
3.4845844475454353	45.42757784892112
1.0766319840395153	15.905574542793115
0.41601536072772677	7.555665609175563
-1.2929050226803551	-5.090838157991242
2.8009441510555666	35.7795263685431
-0.6131879706581388	-2.820352400265669
-0.7540045450112577	-11.329212429540894
-0.9880178970942809	-10.169324982915935
-0.042434304765084904	-0.652134821180917
-1.497258746968336	-17.680303194154057
-1.3258075188671454	-16.316678234979296
0.9618554197292872	17.999135038580658
-2.3414749509899595	-26.84776744390236
-2.0901116559285238	-22.704013126290157
-3.583771920821397	-30.167486489090134
0.5644382602954344	9.241604859156027
-0.02389471110674526	-0.4273502081065671
0.4095416966092757	6.225554615724929
-0.3170019921330484	-5.4148976493875445
1.1832188115212987	17.270275542388124
0.3091416095036592	4.505977891436464
-1.5659007941423022	-19.717617279933126
-2.358921700497631	-31.440712717156863
-0.288341585504269	-4.602169098645286
-0.5024225733319305	-7.37518362025582
-1.690735334174316	-18.54882154057355
-0.14540601563467653	-2.5595769956420815
-3.122628816468402	-21.068105690133365
0.5587424779251577	8.632663948684115
0.34823830613206574	6.198303645600175
-0.09608128647564543	-1.6000556156960046
0.4424707274568655	9.202255336927948
-2.843205472876173	-29.672699730445746
0.9984562245806818	15.973826183660377
-0.9236013140726164	-6.4705503841976295
-1.073075592035183	-14.294015488211954
-0.574360431006264	-7.768547438464988
-0.11870155644431182	-2.756447411895652
-0.19130154160542182	-3.223428143989207
-1.753935137536634	-23.339185474178233
-0.802501329200146	-11.615234376626802
-0.27144021041418465	-4.830886141639113
-1.4744580297836367	-22.057232585435173
-1.6202203288992334	-26.882477047225816
1.9259109113458313	27.90093183089464
0.7425755974856303	12.94644410534662
0.09264540608898897	0.8135863449875536
-2.173997429815165	-29.008897636319237
-0.44801506421034715	-7.213317736284877
-1.3190367251022346	-19.24991185409747
0.020070709211137332	0.4340824120633067
1.709056788824449	26.22022544284255
-0.6227840164230826	-11.278287458764165
-2.067799450391501	-20.21881301073109
0.6954832492026599	13.965537221506986
-0.9400065942546816	-10.525514329678398
1.6817938348998909	25.909809891795593
-0.5559039371716664	-4.779564169327416
-1.513261152037441	-15.759395686490816
1.8955164173094945	32.03651089242298
-1.0972524435247046	-20.732310189873886
0.11340883968987883	2.0286013364038635
-0.8358218144436041	-17.06549662595673
-0.1127243274596494	-1.7551262814824728
-2.4653845812163593	-24.269437366547415
-0.7057113851022174	-4.066135164050305
0.6252347078328059	12.586554446291313
0.6332698277844556	12.801496190460261
1.6975471489273521	28.823359089503732
-0.14949067527446683	-2.3346708218967622
2.018253123894192	31.173100460598377
0.5383268612367698	10.494310361151497
-3.3215115252611573	-22.119102363352308
-2.689990621531081	-24.494933194466817
0.08930147719929414	1.8192872211931401
-1.558543316082238	-25.19644487507357
-0.24177969410244307	-3.599132941006389
-0.011980817283268401	-0.2053796480782996
-0.8061155851917674	-15.034071029468073
-1.5842840779804277	-16.47761891101515
2.67339868691585	35.23749651424545
1.9140441199610667	28.344820228485325
-0.9339916226071603	-13.381349343351275
-3.0051625350767712	-28.77637574721856
-3.930832051381999	-30.184381203671276
-2.7013721245942484	-34.48809121327781
-1.4644333191106642	-27.730357695556
0.6952008721773384	11.7674942685949
-0.12107836228385649	-1.8804602279389977
-1.2238718241593745	-16.03885964862923
-2.5695640449596744	-26.005325605453905
0.2018903052619672	3.377110799622196
-0.44712166170018436	-6.867523773221494
-1.5245032696246736	-10.209881401585578
-1.8544028958628629	-17.087764808706336
0.2960875496435525	5.96075936820973
-0.8102651565859782	-14.567414873166054
-0.4115484390527162	-6.026054451696566
0.5473632112484458	6.948013704569573
-0.3070390014485224	-5.498784797875803
-1.5061740598377882	-17.423449455526672
-0.7363309123628988	-11.293679363162783
-2.081138659721356	-31.38515552601705
-1.714475450578313	-18.845856570090078
-2.5959557194045324	-24.955488899126333
0.6834776122878192	10.91630905059441
-2.9725464809626425	-27.028005114682166
0.09114713271297498	1.489222541940116
1.3945172189085175	21.174547973823017
3.1755117697605444	42.29465264738089
-0.5820748638732341	-11.34227741533646
-3.8901911580198876	-28.45443600680045
-0.7559111174719157	-10.875840849460097
-0.12187468582732343	-1.833907284097644
-0.6679880231737885	-10.741104841936108
-0.651202898840584	-11.624870406005288
-1.3698691966466772	-15.54425377576935
1.7281224819365748	19.733261603911178
1.80569977398977	28.206769539651358
0.31618353191145115	5.182360280677058
-0.2465784291207548	-4.082200525451183
0.33370099519073965	5.554625220169895
-0.7275291293689984	-13.582254635699744
-0.7849280272323902	-14.071516849004999
-0.0964283143995595	-1.6433871272591414
-0.31325010923071955	-4.2190762593017
-3.129667260624595	-26.0332153995554
0.11181533043477601	1.8180064406197125
-1.349886491902813	-20.03338620904331
-1.7751374694282271	-17.33407407674387
-2.1061946932356537	-21.45032671591281
-2.2585320414421193	-31.188818194379078
-1.49721274539217	-22.66158864316634
-2.407137813865872	-29.423236951625046
-0.16113552227176023	-2.6779825480118875
-1.0216412867854785	-16.086769199575908
-1.669509921551949	-29.56444742345984
0.1131570568474725	0.6854851537173173
-0.6001306601851724	-3.432632407910938
2.028195976205358	32.13206670040125
0.19569815846826893	3.6824109837087935
0.011370862272308782	0.19340384440343755
0.6638723657570611	12.422339037024713
-0.09153152196231625	-1.542277913080054
-0.016794701086203553	-0.28438673341549275
-0.8449337487233034	-13.829530795716119
-0.02134518769994317	-0.4227315665097235
-0.35988645343867853	-5.171924464115125
0.2492084699374226	3.7767401824271376
-0.005288982783858924	-0.052091591287371994
0.09032450960473958	1.936040283222616
0.9271217523245943	17.386202027466837
-1.026541850606454	-18.357917382108038
-2.0452408800019612	-25.58239818196225
1.0416039064444715	21.891847309692743
-1.540433102242115	-18.88082833601956
0.934693466757954	16.393116311639062
-0.6036809642938171	-12.950490612887354
2.292473345602356	30.875028451821454
-1.774661343927746	-11.832985837462378
-1.1628317347640953	-14.630166689561108
0.06329560234268	1.0536473903703938
-0.2529871685962305	-4.252037952178893
-1.6547931808954617	-16.25413558491332
-1.0973741542169115	-22.20602009589936
-0.74202935217561	-15.35087488373763
-1.7417520960694652	-23.096395821738383
-3.8190041109383084	-33.45847401335263
-1.6564828986027063	-20.854966387288957
1.358927176522786	8.29953042852736
0.9229318115764917	13.793851969962914
0.37839614611427885	6.68558685458524
-4.1900208170488815	-27.699605322065608
0.6722828879769978	10.365611421282756
-1.0867768371882502	-14.070433155461375
-1.0143254459475721	-15.61620410330905
0.9488085341058805	15.70840265992057
2.0656392566712154	29.78768560718675
1.177194732431652	19.515936488026355
-0.45315960870317057	-9.208016805730903
1.377715962779543	22.176205637983784
-1.0095387433477006	-20.51209967878383
-0.29019250530773605	-3.5684745110160327
-1.291443529074102	-2.8142846919329907
-0.48816178852001946	-7.217739533858027
-1.1713566993294973	-16.79647470257846
-1.0659182001813932	-23.174607941438918
-0.10922385700635917	-1.871676998681378
0.2190266428191832	3.6733084974854737
1.8566373904802964	30.556810337001803
0.8779395478561164	11.85155949821989
2.4716496884050705	36.528871476236944
-1.1391206505500735	-16.340344750769926
-1.3297832421663158	-19.047896470372834
-0.377266844976489	-6.464546846107765
-0.7756175749205323	-3.139784015183467
-0.6596638014145323	-11.154959689331186
1.636235401310053	24.275248903172848
-0.6529813056877269	-10.133546830152508
0.8330659286103751	17.719517827285134
1.2827689176631831	17.970210902457232
1.975149699872652	28.270150579352283
-1.4869202500916239	-4.580705399678421
0.011397660130223213	0.19665975578829736
2.143085026885759	35.94825846446928
-2.6117803199281533	-29.275796308158412
0.5017606490704629	8.970963698908234
0.07380923042980311	1.1939673134500064
-0.2886857150209486	-6.382664480411143
-1.2724184322985677	-17.46356030452119
-1.046078074614086	-17.403264356998438
-1.3852940705864891	-26.879611194724394
-0.6958375737422503	-9.986777181180539
-0.8584676115598077	-16.4762359174792
0.018160962632633976	0.36318908843554526
-0.2981254265698151	-4.631600432985484
1.0583521669465557	16.11204371810502
-0.3847318989897074	-8.472244308971788
0.2942710836205177	4.6431755484332
-4.435481374922368	-43.94607960725607
-1.3352362434943292	-22.242482386151718
-0.3649404668539232	-5.702768577480588
0.7278604356694378	11.613261397526834
-0.9939342564327888	-7.062930800989528
-0.050502521189140226	-0.633913902778786
-1.121471563855595	-9.651250751632462
2.4809497239523757	31.242021840153896
0.7817132788820524	11.063320464821071
1.0583337554892034	11.631383717866386
-1.9603756097000582	-22.381335752832058
-1.7001466360027804	-28.683754584114723
0.589126793433512	10.66926536632456
-0.7603084815298933	-12.287858028054577
0.863433627121782	14.72197743370265
-0.6225271131703882	-12.261244898905822
-0.9851258076731374	-14.541872963615212
-0.3022191266671326	-4.801565951039561
-1.1200310257144994	-15.255461891227476
-0.9177463158481235	-15.694206552085223
-0.7893537995525262	-16.142388235793632
-0.4283295419718419	-4.750508655198089
-2.929345355897574	-36.23457977887077
-0.17686009460961072	-2.2780110099604785
-2.1995011168133494	-32.92609678419075
0.16422194564045967	3.4692989797664637
-0.01968610787459974	-0.45019238838508585
1.3379830407837707	20.932412992238437
0.7921328037752664	12.011409038148004
-0.8908047171451171	-10.665975907520838
-1.4074015218468539	-16.447374181679308
1.3258450342307941	27.406917981128395
0.42512513575268296	7.421578142808476
-1.8584250364372408	-27.52795546995713
-1.5467285228603502	-23.77418130899944
-0.5744410787838465	-3.023450796490965
-2.222437119461294	-29.686007846547728
-2.63368354603823	-37.432531070855845
-1.6156867016005076	-19.036680101623134
-0.3567286686698378	-5.627505682596242
-2.9277676817979184	-31.439047332894145
-0.817320257772592	-11.630253664209285
0.5028483946360397	11.141258046434967
-0.6003446601706997	-9.246258129392245
-1.1413450613543643	-17.833296172829385
-1.1225180274013427	-17.347547134295745
-1.8318402009963437	-23.397147659017598
-0.16661577330144445	-2.699518764211467
-0.9463068559089987	-14.078137365523437
4.50436131285389	56.569209706425724
0.8376236394741122	14.692453513176618
-2.7933542710014914	-37.61533305000759
-1.230966453622254	-16.12399914673889
-1.3342618552606602	-17.08523407810586
-2.2434552775848102	-6.339835716653149
-0.27683847891117436	-6.340834913999831
1.2057148063890755	17.68149249679695
1.7520298681725102	25.08069336669178
-1.0603349418768622	-12.959293188260371
-1.7373938510295133	-19.296656269153722
-0.999774933197494	-11.086419066731425
-1.1679751598920631	-12.06588594926777
-1.0947012175477857	-14.214287037525535
-1.1009175198584993	-20.948188439443094
-2.377923779521044	-33.438735241754166
-2.063130084025041	-16.708527151230815
-1.1275313980672157	-17.124456100788294
-1.044034488526323	-14.148561168942907
0.14372098028675542	1.8673163452869865
-0.17814218875759133	-2.5409334754612845
-0.06736792738779596	-1.0960738041141413
-3.7524821792256975	-52.72583700080244
0.44463496110052453	9.396043182042737
-0.7416668719171141	-11.403921797086397
0.7561085021093258	13.020139774837023
1.8583884454514277	27.482133139372852
-0.8099422395789079	-15.5560166827574
-0.5504649089603478	-8.116621052862273
0.20526639832560434	3.2317167215598643
-2.098692953016492	-20.42296433290835
-1.817073123366934	-24.551296430581253
0.1175696093233249	2.1606866697067817
-1.329713482967844	-15.796152496715612
0.23348701015187573	4.74517261052691
-0.5946890931924705	-9.990498265341598
-2.9167338948335497	-31.8361169326395
-1.1531480401822212	-18.952977439884503
1.0674979534381464	22.992717824623316
1.8991768076373854	27.799931314981247
-0.08851457508422902	-1.914250778294545
-1.3897529352434959	-18.653934834157194
-1.26068299778271	-15.770435244752926
-0.24606203438433188	-3.086547862788019
-2.330882410227359	-32.69592260376299
-2.2485994218838425	-26.566310664072688
0.20622104139915065	2.467987742474244
-0.9474135519860407	-15.682746429317136
-0.21797955885929435	-3.513198866162182
0.8421542531199602	17.474243590102056
1.4904171691930919	22.54887301997496
-0.2765931048390061	-5.243468628117961
1.3810165893489204	22.644620156309106
0.1442544590949898	2.615123596394427
1.8429575734863723	27.64709291960163
-1.61201644740425	-26.82365297878565
-0.31980239782962816	-5.952294904333101
-0.3807039754040236	-5.890417890607231
-0.3213766812990654	-4.9845878762386295
1.5990440685642577	22.79137365189195
-0.11884609782516806	-1.9984947422853108
0.3749764273751089	2.471030975256327
-1.115409623575035	-15.515943950460017
-1.3123179224490948	-15.903632365433355
-1.880371229954508	-23.95306074106154
-1.208773065381376	-15.018221678778147
4.7780822968708305	60.05765179818245
-1.258421499470447	-19.166863857529023
-0.8719918075712366	-12.792249987555264
-0.45498009381583765	-6.986041653981105
-2.223428636943492	-25.003066425738925
-4.9591211593577915	-46.1913214881076
0.9646621186780934	16.030944985685142
-3.0783569111863516	-40.88247511751003
-0.5369199376175813	-9.32633400190616
-1.0201945201381037	-7.603081962721426
-0.005928815455350948	-0.08441693369653476
1.2994186456904204	19.089805779803353
-1.5156977248138415	-21.225483380877282
-0.345882043831083	-7.0532520777393035
0.3268210372481814	5.080319948611912
-0.10919967334758784	-2.016379139683543
0.5516554428140884	8.798399545910994
-1.5626182349343476	-20.124852622609296
0.6599099135390325	12.588978800589965
-0.6368823541055874	-7.739170643878382
-0.6465325832146865	-9.875795100410622
-1.2984163290401685	-19.957282226809074
-1.8475115384404555	-21.843064161894304
2.3564008078488	33.73008811068888
-0.23907104477198177	-3.868479569262084
-0.4259020615143442	-5.5164133975253895
-0.14079871059414178	-2.1460016181604527
-0.16224674789727683	-3.6379159283618705
0.4724174010574283	7.599592661243939
-1.8984325080099789	-2.2697527625709326
-1.2521005489041148	-18.372385858988252
-0.8275461488274782	-6.561345964773846
-0.119880963553115	-1.8426969663296262
-0.5075236887639281	-5.9634792762779645
-1.1511941030766866	-19.302725540148764
-1.955556794329811	-30.87755416296213
-1.0318408565165127	-14.351397834676693
1.8489794199752227	27.723043913682197
-0.03892732610372844	-0.7049996015270537
3.213462158777608	17.034192252110316
1.0914107157207367	18.05675032111676
1.0065360254691125	14.868960856248732
-1.6379259000401276	-20.95643212880636
2.1205153369531495	27.08426650858864
-1.8356247792895664	-28.55207688086573
-0.31374177174752005	-5.370758826420483
0.18980224643085514	2.8123896255803076
-0.8354639520064694	-13.024419761153952
-1.4391240134498884	-24.961460685814394
-1.312835910611243	-21.62596038628195
-0.11459854734234293	-1.9116349539514408
-0.11831922753184178	-2.0676198850693583
0.15247471654292835	2.5330671374871905
0.5622778944167215	10.074655483146529
-0.3817950888638906	-8.191694112258975
-0.9440531957332906	-12.704636315873945
0.5799528954159542	12.772044324296994
-1.9413707697539095	-15.343004388203841
-0.27471878305130454	-4.472966404794353
-2.351164743319289	-38.981884207591094
-1.5198917875314695	-17.89647141209712
-2.549759762766136	-29.13910450565361
-1.755086765536036	-18.599134122345443
0.8163755755430353	14.568782949284437
2.2939697913055763	27.842694622721396
1.8819625568945062	26.81254390735285
-2.269275714801137	-24.58725765637223
-0.449116695836118	-6.117621677880778
-0.4775433754464269	-10.22243053365571
-3.36980175007495	-26.804948922130343
0.5744598879924318	12.708017366502407
-1.115216296420748	-9.132868865426056
3.775922372382142	42.652826722234785
-0.2105831559627854	-3.2898197735233654
-1.016756266744554	-15.922136866743847
-0.9133356138268792	-12.715500565946082
-0.18676646277923542	-2.993822066693264
0.031761071071468056	0.6478953383733647
-1.513316657535364	-18.538951897692844
2.167797922266878	24.77701909380294
-2.177819821439122	-33.84255289795542
-1.428382200671936	-19.681947581615123
0.019046938344498672	0.33647416674604896
1.4314444319603736	30.374530024657208
0.558908429918143	9.083883612976221
1.1552237607328382	18.70928236250728
0.5220903531049061	10.917394581108889
0.3777273304430505	4.22407903527201
-0.9327158995904741	-19.93697536518451
-0.672709153909332	-10.637115112103025
-0.2905396608060901	-5.461938319506181
-2.3778161931861406	-24.11559152414081
-1.7852345838422337	-37.205849754179106
0.6378266167757912	14.280023414711662
0.36378422876897537	6.2635088446012475
-2.800088654830186	-19.939687019826735
-1.3314652098375157	-22.860906686786432
-2.2266108401760185	-30.83505868054142
-0.17792855669615687	-2.6415796032598666
-0.45133071472244324	-8.224779699726563
-1.7835715834119517	-23.93809523933184
-1.7457208817847336	-29.516051141837917
0.07993363270816477	1.8664980511459655
-0.05212381290096971	-0.9772515671896744
-1.3328493974785696	-20.10517459027788
6.509227992127481	67.57026886648305
-3.1941904174902493	-26.22488258782062
-0.39581949361821783	-8.595798217785909
-2.811621749748915	-26.542204968022855
-0.2820551011019203	-5.55222482792961
-1.2700587881573628	-18.247448882858375
0.9464077934873235	15.593329350894706
-0.2767185375218984	-6.302868491789517
-0.03692496452154554	-0.6181584057253651
-1.3870171595532177	-18.301128832431466
1.5464659078571386	25.72873062630463
-0.9747266530759748	-5.982782497809077
-3.385234862083578	-32.56304495852158
-1.0959099183994732	-16.359273934170393
-2.007929313450167	-23.50387294077946
-2.2971679966731955	-21.524811381901294
-1.4019231660601161	-25.91833493501555
-1.599592979555912	-6.662435128328785
-0.5545727980611181	-9.302836616430007
0.623366148148407	9.392874593773925
0.4362316955336776	8.241373816708872
-0.5509692571215454	-9.519302325901128
-1.1519375685968611	-20.730300043304286
0.6491791717386404	12.700911635610382
-1.6728668030087628	-19.685527601798036
-2.524967211541106	-24.35410813465202
-1.773061972142283	-21.65873743758506
-0.8339991021701854	-10.820406632333022
0.6978472181056151	11.309633030680102
0.6896004204432454	7.082624310249824
-0.5608313105310707	-2.290814611805393
0.9982704382763811	16.395640489175104
-0.7030445738913492	-12.156960015140047
0.20232378463311218	3.7858731608114446
0.3619645673569995	6.046098664060899
0.10311122573174497	2.2504888037606943
-1.7750384153440222	-19.117140380526337
-2.5780850760741623	-17.10896245477788
-0.3766572766797269	-6.220095660553342
-1.1943296300763926	-15.816833898960626
-1.1067013154304788	-14.262924475131168
-1.0601798083526683	-19.336854250139837
-0.7382108369389836	-9.623094471564125
-0.0997265976995501	-1.6221572135712903
-2.112273352492924	-31.337905918739782
-1.4404786683953994	-19.543325717924787
-0.24541086778968332	-4.3320870478794955
2.7898591832586233	42.43989321354089
-0.06105317139789754	-1.3594113651618238
0.5232571490454409	8.70054688309908
-0.7849655436618306	-3.854787843922219
-0.644457744892455	-13.222180251785652
-1.66043670209355	-22.454886182161008
-0.9404164722127883	-11.666193816458552
-0.7869908204488478	-10.430372936885338
-0.8322408238471537	-12.045401120798058
-1.4537675348762844	-23.39855722202199
-0.3947146071363286	-7.554267318624157
-1.1777503141512096	-21.52649201460275
-5.3576905177787735	-44.40738201703089
-1.3332282405927898	-21.80173879616034
0.5875191974414525	9.590624399874958
0.20307516806917958	3.2199843645718533
4.302946173798459	53.6774012983925
4.876241249282906	56.18115599669042
-0.878756009493315	-17.139727856848094
4.35293512122455	44.79559371467712
-1.257970800780752	-13.28862521936579
0.2317474831610038	4.626089058506622
-2.4340950090950724	-34.82357516448162
-2.026764171988012	-21.580692106852208
2.7173791975580497	36.296062505258426
-0.9813952281809881	-13.65681028252126
-1.1619083403080637	-22.04142047466607
-2.561465221466514	-32.12198120877999
-1.778044536042687	-20.733797288256692
-1.0109360248180992	-17.03567264835401
0.7463438393360294	12.375523894886582
-0.69239365609651	-9.450456835421285
-0.5290509889687334	-10.91580529445469
-0.47962073467220406	-7.828909974815349
-1.237858902611879	-16.383813452336426
-1.2023182060399167	-16.338534937950072
-1.1861599524019573	-17.986149350611544
1.1627354404632977	17.600424522034256
-1.5013770505803112	-17.925856985170757
-1.700203361419084	-23.789696861012697
-1.788194756619563	-19.63492237224698
0.9945379078371519	15.157745902295785
-0.5199483962091056	-9.872661459814992
-1.3377911150597823	-18.538765679941694
-2.45807383297555	-32.17576579156102
0.06410583359016556	1.070494871983088
-1.1499066609136754	-17.603216426480316
-2.4691933732141997	-32.28430827619162
-1.0864910212119525	-17.99276298422524
-2.1228074870365607	-28.321200036032973
-1.714458676188917	-27.75467642390475
-1.3317163374341399	-16.067634000662334
0.5770257596433697	11.344910685326669
-0.9026523050920826	-14.496462014294869
-2.0986356107849597	-22.42604414261255
-1.2581790463810683	-16.7885038524132
-1.2848522529836457	-17.715655941782448
-1.2782738143209702	-16.06178448739582
-0.5644304500839831	-8.532373168129137
-2.0580501779243257	-19.129542384222148
