names	delta	sd_delta	Pval	Padj
ENSG00000237683	-0.2761200724158871	-4.107389574695731	0.9999799922009327	1.0
ENSG00000187634	-0.5236310294895421	-11.706248223565087	1.0	1.0
ENSG00000187961	0.040223197781103635	0.6617110707192053	0.2540782041692071	0.8243138540978915
ENSG00000187583	-1.5828146068235158	-27.240203043561063	1.0	1.0
ENSG00000187608	-0.6924389453163498	-10.637651187219182	1.0	1.0
ENSG00000188157	-3.1591555779644445	-28.279854482383683	1.0	1.0
ENSG00000237330	-1.1587813416416923	-17.86624450026009	1.0	1.0
ENSG00000131591	0.0144725289858183	0.2749711588573094	0.39166919820280865	1.0
ENSG00000162571	-0.29298537439901173	-4.937530099277918	0.9999996044090083	1.0
ENSG00000186891	-4.43464148098309	-34.75874419166539	1.0	1.0
ENSG00000184163	-0.6606596337593084	-13.291833921267182	1.0	1.0
ENSG00000162572	1.4484787983163063	25.43556486020631	5.099088285252911e-143	7.84534460832407e-142
ENSG00000169962	-0.3924601578875153	-7.3595898779757665	0.9999999999999077	1.0
ENSG00000107404	0.33494845714089627	5.647879160152801	8.121964355610191e-9	3.4245595977013125e-8
ENSG00000162576	-0.3705717824680673	-5.727941287244049	0.9999999949171633	1.0
ENSG00000224870	-0.08656465737974123	-1.8174729441450546	0.9654276362857109	1.0
ENSG00000235098	-0.2626316467710438	-6.1203205906432725	0.9999999995330636	1.0
ENSG00000179403	-0.522090206308243	-10.27564563096178	1.0	1.0
ENSG00000215915	3.4459284802783396	37.42129724381087	8.802083798728423e-307	4.183046366031218e-305
ENSG00000160072	-0.333826886478309	-6.578763329976868	0.9999999999762812	1.0
ENSG00000205090	0.20720817203214317	4.411238301775649	5.139056222042628e-6	2.0273158176172817e-5
ENSG00000215014	1.3167758352370817	25.352961388296865	4.1677394706601975e-142	6.373821115280332e-141
ENSG00000228594	-0.010169654099736573	-0.16736332490654257	0.5664579096970371	1.0
ENSG00000197530	-1.4671139746666035	-19.51734339260489	1.0	1.0
ENSG00000248333	0.20034807156433881	2.883973006826906	0.0019634620604692945	0.007136672321291181
ENSG00000189339	0.2112220026128259	3.5472518444001335	0.00019463614113345113	0.0007353081557679042
ENSG00000008128	2.4531649664320443	35.25000282671478	1.7153005867178933e-272	6.43712434203726e-271
ENSG00000215790	0.1362161542470873	2.5515063226321026	0.0053629188991612484	0.019177526443203197
ENSG00000008130	-1.6706195449144028	-21.611197195648916	1.0	1.0
ENSG00000178821	-0.35673596142518066	-5.691789282158711	0.9999999937142529	1.0
ENSG00000142609	-0.376194920828673	-7.928899527033671	0.9999999999999989	1.0
ENSG00000187730	-1.2187938378122176	-17.201233889163422	1.0	1.0
ENSG00000067606	-1.207211623175204	-15.145961087594015	1.0	1.0
ENSG00000162585	-1.3816048526133706	-24.860092371426408	1.0	1.0
ENSG00000269554	-0.8108946702632287	-17.672287608242538	1.0	1.0
ENSG00000203301	-1.4476564197497406	-26.884518825567326	1.0	1.0
ENSG00000157933	-0.7248986197591952	-9.83637875564509	1.0	1.0
ENSG00000116151	-0.4039540834121869	-6.460384053396727	0.9999999999477812	1.0
ENSG00000157911	0.6475084821134136	15.156020069818902	3.4566824141203486e-52	2.5236511235896586e-51
ENSG00000157873	-0.6334935391485993	-12.258506905481093	1.0	1.0
ENSG00000157870	1.016156217496157	17.633512974613154	6.811662628672748e-70	5.987433788556772e-69
ENSG00000142606	0.225224238450495	5.017522982498201	2.6170970868307736e-7	1.06805286408784e-6
ENSG00000215912	0.9564607862927885	19.770425900104772	2.6761120280673904e-87	2.670859600141841e-86
ENSG00000169717	-0.0856441738781696	-1.6440779857165502	0.9499199527005917	1.0
ENSG00000142611	-0.8925360057872712	-18.448306019384145	1.0	1.0
ENSG00000130762	0.2731169922122429	5.31158629111356	5.433754523129359e-8	2.2528040562668397e-7
ENSG00000162591	0.15034088925307512	2.6517892452133327	0.004003325079452689	0.014391592809485276
ENSG00000116213	0.011583956465160484	0.2090659167059883	0.41719839063685116	1.0
ENSG00000078900	-2.470861439396671	-24.2897206937518	1.0	1.0
ENSG00000235169	0.5748307873390093	11.852510538040427	1.0441945290559146e-32	6.145519884547831e-32
ENSG00000169598	0.8223145319392057	15.873501654181736	4.834622740684063e-57	3.733341934150108e-56
ENSG00000196581	-0.727800714680697	-10.402203650026921	1.0	1.0
ENSG00000131697	-0.5461846703975756	-7.691708022604249	0.9999999999999928	1.0
ENSG00000069424	-1.8794162878278275	-18.892410508752675	1.0	1.0
ENSG00000116254	1.2163061415769651	20.39232256932738	9.781729419820877e-93	1.0308827792702417e-91
ENSG00000116251	-0.6937508488613234	-3.0734878016654075	0.9989421383140762	1.0
ENSG00000158286	-2.158692023200868	-32.00910697990433	1.0	1.0
ENSG00000173673	-1.3213992866316158	-24.87389532669989	1.0	1.0
ENSG00000158292	-0.6131419320143984	-9.638096008239518	1.0	1.0
ENSG00000097021	-0.2209650059091611	-2.406697272353099	0.9919512463019866	1.0
ENSG00000069812	-1.0104099927294505	-20.32253741203719	1.0	1.0
ENSG00000187017	-1.1531210698216297	-15.409412921825547	1.0	1.0
ENSG00000215788	-0.6151695697767615	-8.70344881581468	1.0	1.0
ENSG00000171680	-1.1893058932046658	-13.962552320773062	1.0	1.0
ENSG00000162408	1.7771688818116786	22.75384491970328	6.572941607746132e-115	8.252693351947921e-114
ENSG00000204859	0.9786021996352328	17.11161588320805	6.078965163886912e-66	5.1305457026331865e-65
ENSG00000162413	-0.47902328490478524	-7.254245940068566	0.999999999999798	1.0
ENSG00000116273	-1.8035376099102247	-19.623956559327105	1.0	1.0
ENSG00000049246	-0.30972029924897226	-5.474199883052543	0.9999999780253611	1.0
ENSG00000049247	-2.794789634807921	-26.146744677920836	1.0	1.0
ENSG00000116285	-2.8035705509987405	-24.683202345325498	1.0	1.0
ENSG00000162426	-1.0354929234728898	-14.252737301309892	1.0	1.0
ENSG00000142599	-5.1708226034923	-38.89096136134349	1.0	1.0
ENSG00000180758	-0.5827000003064794	-9.741034380660981	1.0	1.0
ENSG00000049239	0.19214753904229415	3.969310655170652	3.60404289136973e-5	0.00013941847168212306
ENSG00000171621	-1.1891922752914441	-17.173442056454608	1.0	1.0
ENSG00000171612	1.8178469760563445	25.115977301196462	1.663873441664589e-139	2.4994967358535998e-138
ENSG00000188807	0.49835220903750893	8.368484095356735	2.918208986149352e-17	1.41190225447854e-16
ENSG00000171608	-1.169456535934493	-15.576243773783359	1.0	1.0
ENSG00000171603	-0.9649606699363469	-13.463441817671976	1.0	1.0
ENSG00000162441	1.291367385830722	21.38304078899676	9.609487657301828e-102	1.0895037845569631e-100
ENSG00000173614	2.101439236580264	36.24177489365768	6.695744471962169e-288	2.8373217199939694e-286
ENSG00000162444	-0.19951917079119516	-3.062699304891267	0.9989032482430914	1.0
ENSG00000054523	-0.7549230455294155	-9.580420072148435	1.0	1.0
ENSG00000142657	1.5312087143473119	8.178148949677011	1.441186688074368e-16	6.897349937748858e-16
ENSG00000175279	1.1482060425865	16.68967368004015	7.791005679743053e-63	6.384732293552526e-62
ENSG00000130940	-1.586063386609149	-18.188861228925273	1.0	1.0
ENSG00000175262	-1.9994682907407126	-24.553644262511582	1.0	1.0
ENSG00000009724	0.4477347590946879	10.898817906717271	5.838217131985301e-28	3.2641378907251516e-27
ENSG00000198793	-1.4518540486885922	-15.809021257031159	1.0	1.0
ENSG00000204624	0.0887793678376574	1.3503319636841453	0.08845476192647933	0.29689271577303455
ENSG00000116661	-1.2337850570024813	-15.424987043851516	1.0	1.0
ENSG00000132879	-1.0258043390354026	-16.952291948503145	1.0	1.0
ENSG00000162490	-1.9956391651982714	-21.672712823449555	1.0	1.0
ENSG00000177674	-1.969568550495723	-15.518762338867587	1.0	1.0
ENSG00000215910	-0.845987411310461	-15.967270334015716	1.0	1.0
ENSG00000177000	2.0902548079373573	31.48435646070895	7.111859795560951e-218	1.86893059743811e-216
ENSG00000011021	3.3023248541355685	42.08537960505723	0.0	0.0
ENSG00000120937	-1.2781961377576658	-20.900711099062	1.0	1.0
ENSG00000116688	1.4913756944482048	20.307716858487368	5.494770277806117e-92	5.737352538530617e-91
ENSG00000120949	-3.7908420994613357	-36.05467091907718	1.0	1.0
ENSG00000028137	-0.669563390228249	-11.022640719560377	1.0	1.0
ENSG00000048707	-1.082832148144377	-14.762809888701584	1.0	1.0
ENSG00000162496	0.18776192093370078	3.842874235694156	6.080089463982379e-5	0.00023439920336884305
ENSG00000188984	-2.532655808755564	-28.071410725636298	1.0	1.0
ENSG00000179172	-0.8501624523614415	-20.504551767954073	1.0	1.0
ENSG00000162494	-1.4754415745583	-25.44136785963424	1.0	1.0
ENSG00000162493	-3.270233139807768	-19.74522420439064	1.0	1.0
ENSG00000116731	0.1213274237000968	1.9698881212834278	0.024425597061123894	0.08447671887322664
ENSG00000189337	-0.9491593744639091	-14.665765133179521	1.0	1.0
ENSG00000171729	-1.6596210721768465	-17.33996701869983	1.0	1.0
ENSG00000204464	-0.18713201231928575	-4.247936821546116	0.9999892125893294	1.0
ENSG00000142621	-0.5640255387225092	-9.275687950794081	1.0	1.0
ENSG00000142634	0.0967463883632008	1.4688531303416343	0.07093631481300987	0.2394365488378063
ENSG00000116138	-0.2411693571111673	-4.193587177298385	0.9999862711257907	1.0
ENSG00000116771	-0.05408196726204399	-0.8188646158563104	0.7935681700249806	1.0
ENSG00000197312	-0.42592591873001645	-5.702405753480367	0.9999999940935886	1.0
ENSG00000116786	-0.18563826342135736	-2.9733660577616017	0.9985272353339562	1.0
ENSG00000162461	-1.5751918951974673	-29.718198734121405	1.0	1.0
ENSG00000162460	0.35222410144710564	6.984359680293151	1.430790429170959e-12	6.390486897087682e-12
ENSG00000162458	-1.9570626169973155	-18.326665168717177	1.0	1.0
ENSG00000183888	-0.7026916126279403	-13.75486308920548	1.0	1.0
ENSG00000173641	-1.1005306947370117	-18.229680905104274	1.0	1.0
ENSG00000186510	-2.631130685764087	-35.88982251129528	1.0	1.0
ENSG00000184908	-1.5902362909126717	-22.958353501973868	1.0	1.0
ENSG00000185519	-1.0840564601528382	-19.920660235715772	1.0	1.0
ENSG00000142627	-2.163834535588243	-25.06379243826945	1.0	1.0
ENSG00000142632	-3.6454725100506655	-28.513971999979535	1.0	1.0
ENSG00000204377	1.9158587648663434	33.67033158605136	7.858830830563388e-249	2.545360176650626e-247
ENSG00000132881	0.48624211551887175	9.270685248157305	9.247690594178528e-21	4.6790553901888375e-20
ENSG00000187144	0.14337616197585673	2.299313391439405	0.010743574972233367	0.03787249825567187
ENSG00000157191	0.854251474966587	11.51533066833556	5.52175497166509e-31	3.174462863868511e-30
ENSG00000219481	-1.0300233145851367	-17.10951398983649	1.0	1.0
ENSG00000058453	0.9985473562259772	16.698686936162222	6.69904467346684e-63	5.494297123319174e-62
ENSG00000117122	-1.3261570004038936	-5.761280332790377	0.9999999958260871	1.0
ENSG00000159363	-0.6157019937864917	-10.089702937347862	1.0	1.0
ENSG00000117115	-1.7147661540139636	-17.58532968344346	1.0	1.0
ENSG00000142623	-2.3019817948269883	-37.269142799504955	1.0	1.0
ENSG00000142619	0.5869342934019958	11.115290695123699	5.2852901923251e-29	2.994507033757452e-28
ENSG00000159339	0.7863369900335812	16.68254372872911	8.779025195773447e-63	7.182838796541911e-62
ENSG00000179051	-0.9812484455926272	-6.809140618216067	0.9999999999950908	1.0
ENSG00000117148	0.6779931577954367	12.919958841099143	1.7366360461037313e-38	1.0935968166486035e-37
ENSG00000117154	-1.3892446198066777	-16.4206516291179	1.0	1.0
ENSG00000179023	-4.440458052301887	-33.13335710665828	1.0	1.0
ENSG00000009709	-1.2017460011136893	-23.924482415817412	1.0	1.0
ENSG00000159423	3.0440716103662213	42.71395486803948	0.0	0.0
ENSG00000169991	-0.5611001121223451	-9.266405950264346	1.0	1.0
ENSG00000127481	-1.8485066889888428	-18.139573970065904	1.0	1.0
ENSG00000162482	-0.040944055842967425	-0.8840860251577445	0.8116751117535077	1.0
ENSG00000270136	0.9194046668610224	14.8417205783853	3.9355464446298304e-50	2.824594731255143e-49
ENSG00000158747	-1.0702837561901815	-18.42958864933638	1.0	1.0
ENSG00000158748	-1.6593105650385969	-25.501026076601555	1.0	1.0
ENSG00000162542	-2.0830775387419393	-19.57322383129339	1.0	1.0
ENSG00000169914	-0.03347050877847405	-0.539226236745259	0.705134620563706	1.0
ENSG00000188257	-0.5054373461057552	-8.020962853135337	0.9999999999999994	1.0
ENSG00000162543	0.6295462119944978	9.482437480537158	1.2420568972895162e-21	6.360381996694048e-21
ENSG00000158816	-3.180805347569978	-36.80137732440163	1.0	1.0
ENSG00000162545	-0.036502696093170695	-0.5330905981875319	0.7030145665172925	1.0
ENSG00000183114	-0.6199179856897344	-10.119930351368449	1.0	1.0
ENSG00000158825	-3.0704942445196775	-26.972385860565517	1.0	1.0
ENSG00000117245	2.942358588972246	32.73423308487303	2.5451714160976065e-235	7.524532936544378e-234
ENSG00000189410	-0.2167650967482602	-3.3925702618377036	0.999653799140964	1.0
ENSG00000117298	0.3302858162475256	5.294940737630651	5.952750694001046e-8	2.463959078469298e-7
ENSG00000142794	-0.07658184215341635	-1.3668147266483759	0.9141583071950223	1.0
ENSG00000162551	-1.5904537834561974	-18.49424048198752	1.0	1.0
ENSG00000076864	-0.3265383244216066	-4.866926217300912	0.9999994332633957	1.0
ENSG00000090686	-1.4315219452749892	-15.451332084769252	1.0	1.0
ENSG00000187942	0.050733259970499586	1.0378931881811888	0.14965989260019352	0.49513373706700325
ENSG00000142798	-0.9960157010679295	-14.220396507984741	1.0	1.0
ENSG00000162552	-0.2669690207074739	-5.435627648840899	0.9999999726980613	1.0
ENSG00000184677	-1.1016682244301461	-14.91418276762179	1.0	1.0
