names	delta	sd_delta	Pval	Padj
ENSG00000237683	-0.27076548838293335	-4.033603270021219	0.9999725359877479	1.0
ENSG00000187634	-0.5711735176556004	-12.717635798047862	1.0	1.0
ENSG00000187961	0.026576074517271682	0.43719765615358014	0.33098400470403067	1.0
ENSG00000187583	-1.5921155962514097	-27.301733354638703	1.0	1.0
ENSG00000187608	-0.6894171969605859	-10.585932352441139	1.0	1.0
ENSG00000188157	-3.1606975941186963	-28.29822512327678	1.0	1.0
ENSG00000237330	-1.1673758574298658	-18.081377274851356	1.0	1.0
ENSG00000131591	0.009019308550725712	0.17136525256537372	0.4319682875171719	1.0
ENSG00000162571	-0.30928218862182905	-5.242421135272454	0.9999999207584312	1.0
ENSG00000186891	-3.9422965051435894	-33.92888071453216	1.0	1.0
ENSG00000184163	-0.6760868687308345	-13.517552085325358	1.0	1.0
ENSG00000162572	1.4380105996674712	25.29029920927691	2.0420704616508883e-141	3.1324067262427655e-140
ENSG00000169962	-0.3358435142047485	-6.28197131909655	0.9999999998328467	1.0
ENSG00000107404	0.33113324258927596	5.587834997251818	1.149589705827967e-8	4.827137616957235e-8
ENSG00000162576	-0.3689677774804296	-5.706877330676551	0.9999999942466176	1.0
ENSG00000224870	-0.07888549836126194	-1.657965096055577	0.9513377441829292	1.0
ENSG00000235098	-0.25257350607101753	-5.885479845861118	0.9999999980154962	1.0
ENSG00000179403	-0.5188520098850372	-10.22205781254393	1.0	1.0
ENSG00000215915	3.3943208480763	37.57932466378801	2.339350256378504e-309	1.1222260428004426e-307
ENSG00000160072	-0.33496395695294195	-6.606895330926902	0.9999999999803768	1.0
ENSG00000205090	0.226492196834072	4.799659850815589	7.946766851909865e-7	3.205522373976759e-6
ENSG00000215014	1.2903409251495974	25.002374245667465	2.880261823895835e-138	4.307685698385388e-137
ENSG00000228594	-0.01477519798309997	-0.24382424500003905	0.5963165289373418	1.0
ENSG00000197530	-1.4626891937937425	-19.495289720674577	1.0	1.0
ENSG00000248333	0.18483279687383045	2.6584536786732333	0.003925007045102775	0.01411503594366875
ENSG00000189339	0.20959731615191574	3.53101356830638	0.00020698525598591202	0.0007825427707720169
ENSG00000008128	2.4217097854223915	35.004764176581965	9.520004634677762e-269	3.520670804897194e-267
ENSG00000215790	0.12887013325178917	2.4134210484084235	0.007901775665810466	0.027980869958667283
ENSG00000008130	-1.6744132366121982	-21.646914817638315	1.0	1.0
ENSG00000178821	-0.3651110320386161	-5.82132167980046	0.9999999970807962	1.0
ENSG00000142609	-0.3839117529396494	-8.090106999049521	0.9999999999999997	1.0
ENSG00000187730	-1.2042410311015497	-16.962245386274773	1.0	1.0
ENSG00000067606	-1.2059102157576453	-15.16155530862689	1.0	1.0
ENSG00000162585	-1.3828494667498983	-24.883656208708675	1.0	1.0
ENSG00000269554	-0.8252350118634874	-17.90592300760754	1.0	1.0
ENSG00000203301	-1.4603701197783272	-27.01588638620123	1.0	1.0
ENSG00000157933	-0.7133783931650846	-9.701287502746746	1.0	1.0
ENSG00000116151	-0.4111235645759718	-6.565091896114091	0.9999999999739996	1.0
ENSG00000157911	0.6455113582728282	15.113527410275005	6.594326782345009e-52	4.82824358361762e-51
ENSG00000157873	-0.5580609279599092	-10.92649391863367	1.0	1.0
ENSG00000157870	1.007310957278273	17.49625375182688	7.650400322142453e-69	6.644284481314154e-68
ENSG00000142606	0.3526206429507643	7.826297111780701	2.512245598489641e-15	1.1823016074335794e-14
ENSG00000215912	0.9936234924792688	20.481412650744296	1.5768914005982511e-93	1.6916651417810352e-92
ENSG00000169717	-0.07455507121127991	-1.4314076032381544	0.9238432847054332	1.0
ENSG00000142611	-0.9294252398583313	-19.036490009145165	1.0	1.0
ENSG00000130762	0.26890512662792754	5.2342945865144825	8.280806814684516e-8	3.419236918609075e-7
ENSG00000162591	0.14722335065216227	2.601075635144037	0.004646598118414629	0.016627692774200134
ENSG00000116213	0.010106188402771641	0.1824616743403551	0.42761021444433867	1.0
