names	delta	sd_delta	Pval	Padj
ENSG00000237683	-0.34580743891048943	-5.293269129519099	0.9999999399255509	1.0
ENSG00000187634	-0.543853217153976	-12.208463797899311	1.0	1.0
ENSG00000187961	-0.04314061902514063	-0.7299905002903779	0.7673020043173876	1.0
ENSG00000187583	-1.6145752446577322	-27.563227063170995	1.0	1.0
ENSG00000187608	-0.680547795106425	-10.474474043525445	1.0	1.0
ENSG00000188157	-3.168232646348947	-28.387457503278938	1.0	1.0
ENSG00000237330	-1.1841473114045602	-18.1555679561468	1.0	1.0
ENSG00000131591	-0.03565628776901264	-0.6928978842879512	0.755813181240638	1.0
ENSG00000162571	-0.3746494683057606	-6.407097009269346	0.9999999999258418	1.0
ENSG00000186891	-4.376719698126414	-34.888395028717085	1.0	1.0
ENSG00000184163	-0.6364114255133014	-12.887462505210623	1.0	1.0
ENSG00000162572	1.3614796419845763	24.49597625771447	8.152168153734261e-133	1.1759936187727294e-131
ENSG00000169962	-0.4096382637239297	-7.647627285564202	0.9999999999999898	1.0
ENSG00000107404	0.2789529254876719	4.780962704909557	8.722886418977716e-7	3.6208879543266676e-6
ENSG00000162576	-0.458842368740503	-7.22922863171431	0.9999999999997571	1.0
ENSG00000224870	-0.07837087874568524	-1.6541275342331447	0.9509491986600642	1.0
ENSG00000235098	-0.27752305107779024	-6.485698592316015	0.9999999999558392	1.0
ENSG00000179403	-0.542380741800671	-10.733969893431333	1.0	1.0
ENSG00000215915	3.2388038512367414	37.63767397898028	2.6025164122576e-310	1.2197046964359443e-308
ENSG00000160072	-0.3746944712521238	-7.437247131633673	0.9999999999999486	1.0
ENSG00000205090	0.23371595097845504	4.975476183800268	3.254371849950573e-7	1.3662906833462712e-6
ENSG00000215014	1.24298986627854	24.91661842227824	2.457496447761379e-137	3.659258985905303e-136
ENSG00000228594	-0.034938915057517915	-0.5822731340796138	0.7198086406311719	1.0
ENSG00000197530	-1.5193345014713144	-20.72910226661703	1.0	1.0
ENSG00000248333	0.19194333247163245	2.7635839837904626	0.0028585188910586422	0.010637079078692423
ENSG00000189339	0.20177200509185408	3.4193855430100633	0.00031381365198155183	0.001215340761863055
ENSG00000008128	2.4125896728970084	34.999849367607446	1.1308618935806553e-268	4.078321084296193e-267
ENSG00000215790	0.07244670990260478	1.3959018247267856	0.08137203055268821	0.2824414848876584
ENSG00000008130	-1.694273771178098	-21.945991519364604	1.0	1.0
ENSG00000178821	-0.40717115484567606	-6.583315037595523	0.9999999999769964	1.0
ENSG00000142609	-0.4173629286067441	-8.845578481308513	1.0	1.0
ENSG00000187730	-1.234339097257563	-17.660662487052164	1.0	1.0
ENSG00000067606	-1.2318550382442122	-15.643003304456482	1.0	1.0
ENSG00000162585	-1.3719940912328485	-24.805743787437024	1.0	1.0
ENSG00000269554	-0.7876733445849219	-17.370386234893363	1.0	1.0
ENSG00000203301	-1.4624795906792099	-27.24930307999837	1.0	1.0
ENSG00000157933	-0.7885235627672992	-10.85815474647321	1.0	1.0
ENSG00000116151	-0.48521269872687006	-7.8639901936498005	0.9999999999999981	1.0
ENSG00000157911	0.6196211143217589	14.68728811955904	3.888211657436488e-49	2.848927417588551e-48
ENSG00000157873	-0.6515701247170638	-12.642257509581015	1.0	1.0
ENSG00000157870	0.9885832020676341	17.270680014168335	3.910766557185805e-67	3.4257102400154723e-66
ENSG00000142606	0.28078211188282903	6.290857096925338	1.5785893885378306e-10	7.022858303337593e-10
ENSG00000215912	0.9644636389106918	20.125346909162044	2.2133158370357316e-90	2.344731464859728e-89
ENSG00000169717	-0.08164085467354135	-1.5604865937356467	0.9406775321863774	1.0
ENSG00000142611	-0.9134091611664221	-19.078596012465827	1.0	1.0
ENSG00000130762	0.2546386598979487	4.989803012460362	3.022044792258838e-7	1.2694835000938614e-6
ENSG00000162591	0.01878309469773846	0.34135771683603483	0.36641715125695873	1.0
ENSG00000116213	0.012538464335765543	0.22680961534834898	0.4102858932864208	1.0
ENSG00000078900	-2.5157752563680007	-25.01602915749835	1.0	1.0
ENSG00000235169	0.5357869187944843	11.189401173247461	2.2976327046428577e-29	1.3514704804058915e-28
ENSG00000169598	0.7681688057069647	15.063842806499611	1.4001291456481582e-51	1.048550324833709e-50
ENSG00000196581	-0.8196991045101759	-11.917580779908661	1.0	1.0
ENSG00000131697	-0.61086279171372	-8.75097513293903	1.0	1.0
ENSG00000069424	-1.9693758174793408	-20.061851896426784	1.0	1.0
ENSG00000116254	1.1496647869401158	19.788338273270558	1.876049611536854e-87	1.9409384078667147e-86
ENSG00000116251	-0.6937508488613234	-3.0734878016654075	0.9989421383140762	1.0
ENSG00000158286	-2.1874866378248	-32.860480848308526	1.0	1.0
ENSG00000173673	-1.3562096136072723	-25.366244085397174	1.0	1.0
ENSG00000158292	-0.6596788534255588	-10.478744050040678	1.0	1.0
ENSG00000097021	-0.2209650059091611	-2.406697272353099	0.9919512463019866	1.0
ENSG00000069812	-1.0148009067827588	-20.36598648776696	1.0	1.0
ENSG00000187017	-1.2015571523193147	-16.303095365139306	1.0	1.0
ENSG00000215788	-0.7334822008865833	-10.57626424669611	1.0	1.0
ENSG00000171680	-1.2484003271559683	-14.939814381126551	1.0	1.0
ENSG00000162408	1.7620240318704847	22.661878210835802	5.326946089285915e-114	6.696544094936681e-113
ENSG00000204859	0.972469244306827	17.07639823079751	1.1121627607374016e-65	9.642536467774401e-65
ENSG00000162413	-0.48530710307749264	-7.356195485796656	0.9999999999999054	1.0
ENSG00000116273	-1.8147646711556542	-19.70472163730187	1.0	1.0
ENSG00000049246	-0.3709672470326208	-6.746748700492006	0.9999999999924403	1.0
ENSG00000049247	-2.7971427130554787	-26.69613328830939	1.0	1.0
ENSG00000116285	-2.8256653782698864	-25.098873023897365	1.0	1.0
ENSG00000162426	-1.1159502107543497	-15.516623698583142	1.0	1.0
ENSG00000142599	-5.1788100229197465	-39.04730183849367	1.0	1.0
ENSG00000180758	-0.654662564236698	-11.226101749859671	1.0	1.0
ENSG00000049239	0.1261492057249356	2.6938393483031824	0.003531710056026255	0.013094236700615025
ENSG00000171621	-1.2401781707308714	-18.02700619821763	1.0	1.0
ENSG00000171612	1.8166717059591275	25.21262671419237	1.4561408088664323e-140	2.2135952206534556e-139
ENSG00000188807	0.466493367289634	7.892979900964228	1.4752757420343395e-15	7.182170558395995e-15
ENSG00000171608	-1.1955611019184897	-16.126966867796565	1.0	1.0
ENSG00000171603	-0.9806516390874355	-13.699662764960042	1.0	1.0
ENSG00000162441	1.2636090189531826	21.03849773597668	1.45733064986113e-98	1.6376853822196345e-97
ENSG00000173614	2.060850292946423	36.329897838494034	2.7292247777643324e-289	1.1192022576557766e-287
ENSG00000162444	-0.2509465843662236	-3.954387202633637	0.9999616344697613	1.0
ENSG00000054523	-0.7631712801443078	-9.678749707873523	1.0	1.0
ENSG00000142657	1.5312087143473119	8.178148949677011	1.441186688074368e-16	7.118440319434833e-16
ENSG00000175279	1.0866773734714936	16.230153117323297	1.5434422571779268e-59	1.2567500204563262e-58
ENSG00000130940	-1.6649326538612215	-19.518254897658178	1.0	1.0
ENSG00000175262	-1.9892955475048177	-24.46939584390039	1.0	1.0
ENSG00000009724	0.45108179582209906	11.10977375335912	5.622202256363534e-29	3.289861734592471e-28
ENSG00000198793	-1.4460456056387487	-15.788600015936316	1.0	1.0
ENSG00000204624	-0.06152590563339959	-0.9636667876295151	0.8323934946798444	1.0
ENSG00000116661	-1.2755889748230322	-16.140339564131892	1.0	1.0
ENSG00000132879	-1.0201233647340051	-16.906829632380262	1.0	1.0
ENSG00000162490	-2.002800756095308	-21.77269617310424	1.0	1.0
ENSG00000177674	-1.9732963928177245	-15.552580266198358	1.0	1.0
ENSG00000215910	-0.9249956786633962	-17.687493151514126	1.0	1.0
ENSG00000177000	2.0476798949414863	31.247020338693098	1.2253000290468904e-214	3.146793256415878e-213
ENSG00000011021	3.3062627238285263	42.27473511520449	0.0	0.0
ENSG00000120937	-1.2941979275838198	-21.085497363264693	1.0	1.0
ENSG00000116688	1.496321974431857	20.37629497088593	1.3572020370227108e-92	1.4621551606484077e-91
ENSG00000120949	-3.820391822122168	-36.47749333794246	1.0	1.0
ENSG00000028137	-0.7666249135971234	-12.934105481004233	1.0	1.0
ENSG00000048707	-1.1221347473546444	-15.306209719824544	1.0	1.0
ENSG00000162496	0.17798942547405672	3.6502167724851327	0.00013100954342485177	0.0005150239878742724
ENSG00000188984	-2.4955122419744136	-27.954350438550406	1.0	1.0
